wav_filename,transcript
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0090.wav,todos los que ya eran autónomos de siglos atras sabian producir su comida su casa
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0091.wav,sabian curarse con hierbas medicinales y cuando se fue la luz electrica no les afecto
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0092.wav,siguieron adelante pero ademas de los indigenas que vivan ademas tan marginados que justamente estaban
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0093.wav,en las zonas que los países habían declarado como zonas areas naturales protegidas porque justamente por esa marginación ese alejamiento de la civilización
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0094.wav,como los indigenas los desarrolla dores turisticos no habian llegado eran zonas maravillosas la naturaleza todavía estaba pristina
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0095.wav,y hubo otro grupo interesante que sobrevivio los visionarios o gente del primer mundo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0096.wav,que se dieron cuenta que era necesario un cambio de modelo de desarrollo que esto inevitablemente nos estaba llevando al precipicio
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0097.wav,que teniamos que ser mas moderados mas austeros que teniamos que vivir de la naturaleza cultivandola
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0098.wav,no destruyendola y esas gentes cultas del primer mundo que manejaban tecnologias digitales y todo esto empezaron a crear
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0099.wav,redes de comunidades pequeñitas que producian su comida y sacaban su energía solar y también sobrevivieron
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0100.wav,fueron nuestros abuelos nuestros bisabuelos los que vieron venir el problema y se prepararon
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0101.wav,la siguiente esa muerte y renacimiento esa muerte y transfiguración logró como todas estas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0102.wav,vivencias tan tremendas como un parto como un encuentro con la muerte un cambio profundo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0103.wav,pero no solo de los individuos si no de las sociedades la codicia la avaricia
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0104.wav,la corrupción todo lo que imperaba en esa época en distintos grados en distindos países
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0105.wav,se transformo la gente se dio cuenta que tenía que ser moderada que tenia que ser generosa que tenia que colaborar es decir vino un cambio de valores
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0106.wav,y entonces hoy cien años después ya tenemos cien años de civilización dos punto cero
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0107.wav,cómo vivimos vean ustedes estamos conectados estos quinientos millones de los que hablo por internet
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0108.wav,todo mundo me esta viendo pero todos viven en pequeñas comunidades la mayor de las cuales tiene cinco mil habitantes no hay una
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0109.wav,hemos decidido que no ver una sola comunidad que tenga mas de cinco mil habitantes ademas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0110.wav,viven en un entorno natural perfectamente bien conservado lo saben cultivar los que viven en el bosque tropical o en el bosque
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0111.wav,de pinosen su entorno cada uno en la tundra en la sabana saben cultivarla sacan su comida de ahí sacan su energía
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0112.wav,sus necesidades básicas que son casa comida energía agua potable manejo de desechos salud las tienen resueltas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0113.wav,nadie acomula riqueza material fijense que estraordinario la gente antes se iba por la riqueza material valían de la piel pa fuera
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0114.wav,de la piel pa dentro mi espiritu alguien muy pocos los que se aventuraban en la religión orientales o diciplinas como el yoga o la meditación
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0115.wav,nuestra riqueza hoy en día que es todos nosotros el que uno es artista
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0116.wav,el otro es cientifico el otro es filosofo el otro interpreta canciónees o baila
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0117.wav,todos somos creadores nuestra riqueza es inmaterial
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0118.wav,ya no necesitamos chequeras ni cuentas de banco ni créditos ni mecanismos para ganar más y más
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0119.wav,y tener más al reves presumimos cuando tenemos menos de que somos austeros
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0120.wav,nuestra energía la que usamos que toda ella es renovable esta usando la energía que esta llegando oritita del sol
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0121.wav,es en tal cantidad que nunca sobrepasa los limites de autoregeneración de nuestros ecosistemas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0122.wav,por lo tanto la segunda ley de la termodinamica funciona muy bien la entropía que generamos con ese proceso de uso de energías
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0123.wav,es muy poca y el sistema vital de la biosfera la absorbe se regenera y todo marcha muy bien
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0124.wav,pero ademas de ser comunidades autonomas en esos cinco aspectos casa comida agua energía y manejo de desechos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0125.wav,estamos intensamente comunicados digitalmente ya no tenemos que ser transporte de materiales
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0126.wav,nada mas transportamos información yo viajo a todas partes del mundo sin salir de mi pueblito veo todos los museos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0127.wav,voy a todas las universidades trabajo en en en en áfrica mi tabajo está en áfrica la mayor pero yo sigo viviendo en mi pueblito mej de lo que antes era méxico
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0128.wav,ya no tengo que tener carreteras que van a dar aeropuertos que
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0129.wav,reciben y envian aviones o trenes o barcos ya no existe nada de eso
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0130.wav,los que todavía quieren viajar físicamente que no lo hacen digitalmente pues se agarran un barco de vela
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0131.wav,y en tiempo a donde lleguen hay hospitalidad generosidad es un mundo hermoso
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0132.wav,y este transporte de información fue la clave antes del gran colapso nos dejaron un esquema de satelites
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0133.wav,que ahí siguen movidos por energía solar y que nos dan conectividad aquella se acuerdan jaja internet
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0134.wav,bueno la siguiente por favor okey este fue un ejercicio de imaginación
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0135.wav,quiero que ustedes por favor regresemos aqui a dosmil diez quiero que ustedes piensen
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0136.wav,que tan factible es lo que acabo de decir que lean los artículos que mencioné los de rockstrom
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0137.wav,que salió en abril de este año en cientific américa que se informen y vean que apesar de kioto
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0138.wav,a pesar de copenage y apesar de cancun que viene en diciembre pus los políticos no pueden hacer nada
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0139.wav,no hay nada que hacer hay demasiada inercia hay demasiados intéreses creados si una gran empresa tomemos por ejemplo la exxon
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0140.wav,la mas grande empresa americana que es petrolera o la que quieran la mas grande mexicana
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0141.wav,si los directivos de esa empresa no reportan las utilidades que se espera el consejo y los accionistas los corren
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0142.wav,ponen a otros osea los directivos no controlan las empresas los dueños tampoco
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0143.wav,estan en la bolsa de valores un día son dueños de esta osea los dueños no se meten en como se funcionan las empresas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0144.wav,los gobiernos tampoco pus estan coludidos dechaney por ejmplo un sexenio era secretario de la defensa
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0145.wav,el siguiente sexenio fue director general de schlumberger una empresa petrolera y al siguiente sexenio fue vicepresidente de estados unidos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0146.wav,con quién estan sus lealtades y el consumidor tampoco las controla osea las grandes empresas son las que deberas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0147.wav,estan estropeando nuestro planeta porque son las que consumen la maxima cantidad de energía
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0148.wav,y el país que mas energía consume es estados unidos y el resto del primer mundo
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0149.wav,sea son ellos los que están causando el problema y si esta muy bien que todos nosotros hagamos nuestra composta y separemos la basura y estas cosas está muy bien
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0150.wav,pero es demasiado poco demasiado tarde y lo veran ustedes en cancún las os os las cosas que van a salir y las cosas que van a firmar los nuestros líderes
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0151.wav,no no resuelven el problema tons piensen que tan factible es este escenario y como podemos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0152.wav,cambiar modificarlo o prepararnos para y empezamos la siguiente a crear
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0153.wav,civilización dos punto cero esta red que les mencionaba de muchas comunidades autonomas en los cinco elementos básicos del bienestar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_006_SPA_0154.wav,intensamente conoc conectadas digitalmente
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0001.wav,o la esperanza que sabe debe forjar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0002.wav,me desempeñé como un alto ejecutivo en empresas multinacionales mi ultimo puesto fue
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0003.wav,presidente para america látina para una compañia port in one todavía recuerdo el día de mi despido
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0004.wav,como uno de los de mayor miedo en toda mi vida atendiendo un espritu que desde pequeño tuve
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0005.wav,junto con cuatro amigos decidimos emprender queriamos hacer una dulce saludable para niños con sindrome de ve i ache sida
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0006.wav,de aqui de tlaquepaque en un centro especializado para su atención siempre
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0007.wav,de la mano de cientificos de centros de investigación universidades camaras y fundaciones
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0008.wav,fuimos desarrollando una teno tecnolgía que nos evolucionó de dulceros saludables
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0009.wav,a biotecnólogos en alimentos los investigadores con los que interactuabamos nos decian si realmente quieren inovar
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0010.wav,porque no se dedican a modular la unica función organica que en su conjunto no está grabada en el a de ene
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0011.wav,y es que miren ustedes la digestión es una función que interactua
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0012.wav,con todo un universo a nivel microbiologico que vive dentro de nosotros
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0013.wav,pero que no es parte de nosotros así estudiamos la historia de la industria
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0014.wav,y nos llevo hasta mil ochocientos ochenta en rusia donde un premio noble descubre estas pequeñas bacterias beneficas
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0015.wav,que a la postre serían llamadas probioticos para mil novecientos siete exactamente en hungria
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0016.wav,hubo una integración de estas bacterias junto con leche
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0017.wav,y se crea no solamente un gran producto si no una industria la del yogurt para mil novecientos treinta y cinco en japón
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0018.wav,logran identificar una de estas bacterias con propiedades beneficas para la salud humana
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0019.wav,e integrarla en una leche fermentada y hasta hoy día es una emoresa global de billones de dolares
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0020.wav,en francia a finales de los ochentas hacen lo propio con otro probiotico en un yogurt para beber
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0021.wav,estos dos últimos grandes tecnologías grandes exitos comerciales grandes productos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0022.wav,tuvo que pasar mas de un siglo para que cinco irreverentes mexicanos
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0023.wav,quien dijo que tenía que ser lacteo y replicando las condiciones físicas y bioquimicas del mejor habitad
C:\Users\renec\Desktop\tedx_spanish_corpus\tedx_spanish_corpus\speech\TEDX_M_007_SPA_0024.wav,para esos microorganismos beneficos que viven dentro de nosotros desarrollan un alimento en gel con sabor delicioso
